experience,age,governorate,disability,education,gender,clusters,nodes,durations
1127.0,20.797260273972604,zarqa,no_disability,secondary_or_below,male,1,30,26.333334
1280.0,23.8,zarqa,no_disability,secondary_or_below,male,1,30,19.233334
0.0,27.367123287671234,maan,no_disability,secondary_or_below,male,1,31,23.004362
212.0,19.413698630136988,amman,no_disability,secondary_or_below,male,1,20,19.3
304.0,21.252054794520546,amman,no_disability,secondary_or_below,male,1,16,15.166667
488.0,23.002739726027396,amman,no_disability,secondary_or_below,male,1,18,24.333334
549.0,25.16986301369863,amman,no_disability,secondary_or_below,male,1,18,26.333334
546.0,24.024657534246575,zarqa,no_disability,middle_diploma,male,1,19,2.0333333
1734.0,27.446575342465753,zarqa,no_disability,middle_diploma,male,1,30,11.133333
151.0,23.627397260273973,amman,no_disability,bachelor_or_above,male,1,16,44.666668
486.0,28.216438356164385,amman,no_disability,bachelor_or_above,male,1,18,4.0
580.0,19.506849315068493,zarqa,no_disability,secondary_or_below,male,1,19,11.133333
702.0,20.756164383561643,zarqa,no_disability,secondary_or_below,male,1,19,57.833332
945.0,26.175342465753424,zarqa,no_disability,secondary_or_below,male,1,30,10.133333
31.0,23.676712328767124,irbid,no_disability,bachelor_or_above,male,2,0,8.133333
93.0,24.515068493150686,irbid,no_disability,bachelor_or_above,male,1,6,4.0
61.0,28.5013698630137,zarqa,no_disability,secondary_or_below,male,2,1,18.266666
30.0,18.912328767123288,zarqa,no_disability,bachelor_or_above,male,2,0,4.1
242.0,19.83013698630137,zarqa,no_disability,bachelor_or_above,male,1,17,2.0333333
912.0,21.832876712328765,zarqa,no_disability,bachelor_or_above,male,1,19,53.8
427.0,19.367123287671234,amman,no_disability,secondary_or_below,male,1,20,2.0333333
2252.0,24.61917808219178,amman,no_disability,secondary_or_below,male,1,32,10.133333
1979.0,27.427397260273974,amman,no_disability,secondary_or_below,male,1,24,2.0333333
92.0,18.6,amman,no_disability,bachelor_or_above,male,1,20,9.1
153.0,19.515068493150686,amman,no_disability,bachelor_or_above,male,1,20,13.2
548.0,21.682191780821917,amman,no_disability,bachelor_or_above,male,1,18,22.333334
611.0,26.84109589041096,amman,no_disability,bachelor_or_above,male,1,18,8.1
122.0,23.747945205479454,amman,no_disability,bachelor_or_above,male,1,16,8.1
213.0,24.747945205479454,amman,no_disability,bachelor_or_above,male,2,12,20.3
243.0,26.4986301369863,amman,no_disability,bachelor_or_above,male,2,12,5.0333333
30.0,19.465753424657535,al_aqaba,no_disability,bachelor_or_above,male,2,0,21.266666
92.0,21.383561643835616,al_aqaba,no_disability,bachelor_or_above,male,2,3,10.133333
123.0,22.301369863013697,al_aqaba,no_disability,bachelor_or_above,male,1,6,9.1
31.0,25.84931506849315,zarqa,no_disability,secondary_or_below,male,2,0,11.166667
121.0,27.013698630136986,zarqa,no_disability,secondary_or_below,male,2,9,7.133333
153.0,27.29041095890411,amman,no_disability,secondary_or_below,male,2,12,22.3
92.0,18.693150684931506,zarqa,no_disability,secondary_or_below,male,2,9,22.3
396.0,21.35890410958904,zarqa,no_disability,secondary_or_below,male,2,5,37.533333
62.0,18.405479452054795,irbid,no_disability,secondary_or_below,male,2,4,24.333334
92.0,20.487671232876714,irbid,no_disability,secondary_or_below,male,2,3,8.1
184.0,21.405479452054795,irbid,no_disability,secondary_or_below,male,2,3,7.1
245.0,22.156164383561645,irbid,no_disability,secondary_or_below,male,1,13,15.233334
853.0,25.156164383561645,irbid,no_disability,secondary_or_below,male,1,14,4.0666666
1917.0,21.945205479452056,al_kirk,no_disability,secondary_or_below,male,2,7,6.1
92.0,23.564383561643837,al_aqaba,no_disability,bachelor_or_above,male,1,6,6.0333333
1157.0,27.23013698630137,al_aqaba,no_disability,bachelor_or_above,male,1,15,2.0666666
1218.0,27.567123287671233,al_aqaba,no_disability,bachelor_or_above,male,1,15,2.0333333
0.0,26.953424657534246,amman,no_disability,bachelor_or_above,male,1,31,14.118815
181.0,28.876712328767123,irbid,no_disability,bachelor_or_above,male,1,6,2.0333333
30.0,28.443835616438356,irbid,no_disability,middle_diploma,male,2,0,11.166667
245.0,26.616438356164384,amman,no_disability,bachelor_or_above,male,2,12,3.0
610.0,27.863013698630137,amman,no_disability,bachelor_or_above,male,1,18,2.0333333
639.0,26.95068493150685,amman,no_disability,bachelor_or_above,male,1,18,21.333334
368.0,26.471232876712328,amman,no_disability,secondary_or_below,male,2,12,32.4
120.0,23.936986301369863,amman,no_disability,secondary_or_below,male,1,16,8.166667
210.0,24.854794520547944,amman,no_disability,secondary_or_below,male,2,12,23.333334
272.0,27.024657534246575,amman,no_disability,secondary_or_below,male,2,12,6.1
362.0,27.77260273972603,amman,no_disability,secondary_or_below,male,2,12,7.133333
1796.0,25.304109589041097,amman,no_disability,secondary_or_below,male,1,32,14.233334
1857.0,26.64109589041096,amman,no_disability,secondary_or_below,male,1,24,9.1
214.0,23.013698630136986,irbid,no_disability,secondary_or_below,male,1,6,12.166667
275.0,24.18082191780822,irbid,no_disability,secondary_or_below,male,1,13,3.0666666
914.0,26.183561643835617,irbid,no_disability,secondary_or_below,male,1,14,17.266666
730.0,24.602739726027398,al_kirk,no_disability,secondary_or_below,male,1,14,51.7
578.0,21.912328767123288,balqa,no_disability,bachelor_or_above,male,1,14,2.0333333
851.0,22.827397260273973,balqa,no_disability,bachelor_or_above,male,1,14,3.0666666
973.0,23.413698630136988,balqa,no_disability,bachelor_or_above,male,2,7,8.1
1126.0,24.4986301369863,balqa,no_disability,bachelor_or_above,male,2,7,17.233334
730.0,20.224657534246575,amman,no_disability,secondary_or_below,male,1,28,7.0666666
3442.0,27.942465753424656,amman,no_disability,secondary_or_below,male,1,29,3.0333333
0.0,27.350684931506848,amman,no_disability,bachelor_or_above,male,1,31,24.850521
59.0,23.827397260273973,irbid,no_disability,bachelor_or_above,male,2,1,3.0666666
332.0,24.827397260273973,irbid,no_disability,bachelor_or_above,male,2,5,32.533333
1704.0,24.263013698630136,maadaba,no_disability,secondary_or_below,male,2,7,32.466667
365.0,28.076712328767123,zarqa,no_disability,secondary_or_below,male,2,5,12.166667
427.0,19.29041095890411,zarqa,no_disability,secondary_or_below,male,1,17,2.0333333
3591.0,28.378082191780823,zarqa,no_disability,secondary_or_below,male,1,27,4.1
337.0,24.704109589041096,irbid,no_disability,bachelor_or_above,male,2,5,6.0333333
703.0,26.202739726027396,irbid,no_disability,bachelor_or_above,male,1,14,11.133333
1007.0,27.95068493150685,irbid,no_disability,bachelor_or_above,male,1,15,5.1
336.0,25.926027397260274,irbid,no_disability,bachelor_or_above,male,2,5,8.166667
396.0,20.832876712328765,amman,no_disability,secondary_or_below,male,2,8,2.0333333
488.0,21.252054794520546,amman,no_disability,secondary_or_below,male,1,28,11.166667
792.0,23.002739726027396,amman,no_disability,secondary_or_below,male,1,18,3.0666666
395.0,25.53972602739726,amman,no_disability,bachelor_or_above,male,2,12,35.533333
31.0,19.38082191780822,amman,no_disability,bachelor_or_above,male,2,0,17.266666
59.0,20.876712328767123,amman,no_disability,bachelor_or_above,male,2,1,7.133333
790.0,23.465753424657535,amman,no_disability,bachelor_or_above,male,1,18,8.1
123.0,18.435616438356163,zarqa,no_disability,middle_diploma,male,1,23,4.0
368.0,19.435616438356163,zarqa,no_disability,middle_diploma,male,1,17,34.5
490.0,22.69041095890411,zarqa,no_disability,middle_diploma,male,1,19,10.1
1433.0,26.104109589041094,zarqa,no_disability,middle_diploma,male,1,30,17.266666
395.0,27.016438356164382,irbid,no_disability,bachelor_or_above,male,2,5,4.1
123.0,22.695890410958903,irbid,no_disability,secondary_or_below,male,1,6,16.166666
733.0,25.695890410958903,irbid,no_disability,secondary_or_below,male,1,14,14.166667
153.0,18.504109589041096,balqa,no_disability,secondary_or_below,male,1,23,9.133333
640.0,20.673972602739727,balqa,no_disability,secondary_or_below,male,1,14,5.0
824.0,21.673972602739727,balqa,no_disability,secondary_or_below,male,1,14,4.0333333
1768.0,24.676712328767124,balqa,no_disability,secondary_or_below,male,2,7,2.9666667
1799.0,25.005479452054793,balqa,no_disability,secondary_or_below,male,2,7,2.0333333
2743.0,27.923287671232877,balqa,no_disability,secondary_or_below,male,1,21,6.133333
0.0,28.693150684931506,zarqa,no_disability,secondary_or_below,male,1,31,14.747591
181.0,19.556164383561644,balqa,no_disability,secondary_or_below,male,2,3,6.133333
209.0,20.136986301369863,balqa,no_disability,secondary_or_below,male,2,3,3.0666666
666.0,21.64109589041096,balqa,no_disability,secondary_or_below,male,1,14,8.1
1156.0,21.586301369863012,amman,no_disability,secondary_or_below,male,1,32,6.0666666
1430.0,22.835616438356166,amman,no_disability,secondary_or_below,male,1,32,17.266666
1764.0,25.16986301369863,amman,no_disability,secondary_or_below,male,1,32,2.0333333
2160.0,26.506849315068493,amman,no_disability,secondary_or_below,male,1,24,13.2
2006.0,25.684931506849313,amman,no_disability,secondary_or_below,male,1,24,11.233334
2034.0,26.684931506849313,amman,no_disability,secondary_or_below,male,1,24,7.133333
2095.0,27.438356164383563,amman,no_disability,secondary_or_below,male,1,24,8.1
914.0,20.605479452054794,amman,no_disability,secondary_or_below,male,1,28,2.9666667
1006.0,21.186301369863013,amman,no_disability,secondary_or_below,male,1,32,5.1
334.0,19.016438356164382,balqa,no_disability,middle_diploma,male,1,17,19.333334
393.0,20.767123287671232,balqa,no_disability,middle_diploma,male,2,5,37.533333
577.0,24.356164383561644,balqa,no_disability,middle_diploma,male,1,14,20.266666
669.0,26.273972602739725,balqa,no_disability,middle_diploma,male,1,14,12.166667
31.0,22.616438356164384,amman,no_disability,bachelor_or_above,male,2,0,55.766666
91.0,25.024657534246575,zarqa,no_disability,bachelor_or_above,male,2,9,23.366667
123.0,24.197260273972603,irbid,no_disability,bachelor_or_above,male,1,6,12.166667
2069.0,25.13150684931507,irbid,no_disability,middle_diploma,male,2,7,23.333334
2526.0,28.8,irbid,no_disability,middle_diploma,male,1,21,6.1
61.0,19.567123287671233,al_aqaba,no_disability,secondary_or_below,male,2,1,35.5
151.0,22.731506849315068,al_aqaba,no_disability,secondary_or_below,male,1,6,12.166667
31.0,18.208219178082192,jarash,no_disability,secondary_or_below,male,2,2,3.0333333
1218.0,21.624657534246577,amman,no_disability,secondary_or_below,male,1,32,4.0333333
1279.0,22.123287671232877,amman,no_disability,secondary_or_below,male,1,32,10.133333
2558.0,26.46027397260274,amman,no_disability,secondary_or_below,male,1,24,5.0333333
2650.0,27.126027397260273,amman,no_disability,secondary_or_below,male,1,24,2.0333333
1157.0,20.263013698630136,amman,no_disability,middle_diploma,male,1,32,5.0333333
1494.0,21.6,amman,no_disability,middle_diploma,male,1,32,5.0333333
1556.0,22.183561643835617,amman,no_disability,middle_diploma,male,1,32,8.066667
0.0,28.72876712328767,al_kirk,no_disability,bachelor_or_above,male,1,31,7.1497397
59.0,26.86849315068493,jarash,no_disability,secondary_or_below,male,2,1,12.166667
274.0,23.846575342465755,balqa,no_disability,bachelor_or_above,male,1,13,45.7
153.0,18.5972602739726,amman,no_disability,secondary_or_below,male,1,20,7.0666666
305.0,25.775342465753425,amman,no_disability,middle_diploma,male,2,12,4.0666666
519.0,19.041095890410958,amman,no_disability,secondary_or_below,male,1,28,3.0333333
550.0,19.375342465753423,amman,no_disability,secondary_or_below,male,1,28,16.166666
1100.0,22.21095890410959,amman,no_disability,secondary_or_below,male,1,32,4.0
1253.0,22.958904109589042,amman,no_disability,secondary_or_below,male,1,32,12.166667
1709.0,25.627397260273973,amman,no_disability,secondary_or_below,male,1,24,22.366667
1768.0,27.627397260273973,amman,no_disability,secondary_or_below,male,1,24,9.166667
1979.0,23.778082191780822,amman,no_disability,secondary_or_below,male,1,32,8.166667
61.0,21.97808219178082,amman,no_disability,bachelor_or_above,male,2,1,6.133333
1065.0,25.813698630136987,amman,no_disability,bachelor_or_above,male,1,24,19.3
1096.0,27.484931506849314,amman,no_disability,bachelor_or_above,male,1,24,5.0333333
3897.0,28.60821917808219,amman,no_disability,secondary_or_below,male,1,29,8.1
1916.0,23.8,amman,no_disability,secondary_or_below,male,1,32,13.2
2007.0,25.134246575342466,amman,no_disability,secondary_or_below,male,1,32,19.366667
120.0,21.01095890410959,amman,no_disability,bachelor_or_above,male,2,8,3.0666666
1367.0,26.84931506849315,amman,no_disability,bachelor_or_above,male,1,24,2.0333333
1918.0,23.315068493150687,al_aqaba,no_disability,vocational_training,male,2,7,7.0666666
1979.0,24.063013698630137,al_aqaba,no_disability,vocational_training,male,2,7,13.2
2253.0,25.898630136986302,al_aqaba,no_disability,vocational_training,male,2,7,6.133333
31.0,22.126027397260273,irbid,no_disability,bachelor_or_above,male,2,0,39.533333
304.0,22.005479452054793,irbid,no_disability,bachelor_or_above,male,1,13,2.0333333
214.0,22.213698630136985,amman,no_disability,bachelor_or_above,male,1,16,4.1
242.0,22.627397260273973,amman,no_disability,bachelor_or_above,male,1,16,15.233334
272.0,23.96164383561644,amman,no_disability,bachelor_or_above,male,1,16,25.4
457.0,27.317808219178083,amman,no_disability,secondary_or_below,male,2,12,11.133333
61.0,27.145205479452056,tafileh,no_disability,secondary_or_below,male,2,1,18.2
60.0,17.673972602739727,amman,no_disability,secondary_or_below,male,2,4,8.133333
2585.0,25.594520547945205,amman,no_disability,secondary_or_below,male,1,24,14.2
31.0,19.53972602739726,amman,no_disability,secondary_or_below,male,2,0,31.5
92.0,22.295890410958904,amman,no_disability,secondary_or_below,male,1,16,39.533333
30.0,21.956164383561642,amman,no_disability,bachelor_or_above,male,2,0,7.1666665
58.0,22.621917808219177,amman,no_disability,bachelor_or_above,male,2,1,3.0666666
88.0,22.956164383561642,amman,no_disability,bachelor_or_above,male,2,1,57.833332
215.0,23.564383561643837,amman,no_disability,secondary_or_below,male,1,16,14.133333
429.0,25.312328767123287,amman,no_disability,secondary_or_below,male,2,12,2.0333333
703.0,26.23013698630137,amman,no_disability,secondary_or_below,male,1,18,12.166667
885.0,27.72876712328767,amman,no_disability,secondary_or_below,male,1,18,4.0666666
92.0,18.08219178082192,zarqa,no_disability,secondary_or_below,male,1,23,2.0333333
368.0,19.08219178082192,zarqa,no_disability,secondary_or_below,male,1,17,10.1
552.0,20.416438356164385,zarqa,no_disability,secondary_or_below,male,1,19,3.0
3354.0,28.75068493150685,zarqa,no_disability,secondary_or_below,male,1,27,3.0666666
92.0,22.34794520547945,maadaba,no_disability,bachelor_or_above,male,1,6,14.2
123.0,23.6,maadaba,no_disability,bachelor_or_above,male,1,6,9.1
2830.0,27.605479452054794,zarqa,no_disability,secondary_or_below,male,1,27,10.2
3103.0,29.19178082191781,zarqa,no_disability,secondary_or_below,male,1,27,2.0333333
3530.0,28.67945205479452,maan,no_disability,secondary_or_below,male,1,21,6.133333
1826.0,26.92876712328767,amman,no_disability,bachelor_or_above,male,1,24,3.0666666
61.0,17.586301369863012,amman,no_disability,secondary_or_below,male,2,4,11.166667
244.0,19.005479452054793,amman,no_disability,secondary_or_below,male,1,20,22.3
1522.0,24.589041095890412,amman,no_disability,secondary_or_below,male,1,32,3.0666666
1675.0,25.26027397260274,amman,no_disability,secondary_or_below,male,1,32,9.133333
1767.0,26.676712328767124,amman,no_disability,secondary_or_below,male,1,24,8.166667
31.0,19.484931506849314,amman,no_disability,bachelor_or_above,male,2,0,4.0666666
62.0,19.904109589041095,amman,no_disability,bachelor_or_above,male,2,1,16.233334
304.0,20.21917808219178,zarqa,no_disability,middle_diploma,male,1,17,43.666668
335.0,23.893150684931506,zarqa,no_disability,middle_diploma,male,2,5,8.066667
2254.0,27.613698630136987,irbid,no_disability,secondary_or_below,male,1,21,29.366667
518.0,25.221917808219178,maan,no_disability,secondary_or_below,male,1,14,28.4
456.0,17.2986301369863,zarqa,with_disability,secondary_or_below,male,1,23,20.3
1033.0,20.54794520547945,zarqa,with_disability,secondary_or_below,male,1,30,3.0666666
1063.0,20.882191780821916,zarqa,with_disability,secondary_or_below,male,1,30,9.166667
1154.0,21.884931506849316,zarqa,with_disability,secondary_or_below,male,1,30,25.366667
1732.0,25.553424657534247,zarqa,with_disability,secondary_or_below,male,1,30,7.133333
2248.0,27.553424657534247,zarqa,with_disability,secondary_or_below,male,1,27,9.166667
0.0,27.975342465753425,irbid,no_disability,bachelor_or_above,male,0,22,15.459245
31.0,19.720547945205478,amman,no_disability,secondary_or_below,male,2,0,39.566666
549.0,24.39178082191781,amman,no_disability,secondary_or_below,male,1,18,2.0666666
242.0,19.87123287671233,irbid,no_disability,secondary_or_below,male,1,17,33.566666
1823.0,26.96164383561644,irbid,no_disability,secondary_or_below,male,1,21,10.133333
243.0,19.663013698630138,irbid,no_disability,secondary_or_below,male,1,17,14.2
31.0,20.136986301369863,amman,no_disability,bachelor_or_above,male,2,0,22.3
488.0,23.221917808219178,amman,no_disability,bachelor_or_above,male,1,18,3.0666666
792.0,24.306849315068494,amman,no_disability,bachelor_or_above,male,1,18,59.833332
122.0,19.008219178082193,zarqa,no_disability,secondary_or_below,male,2,9,23.3
792.0,22.75890410958904,zarqa,no_disability,secondary_or_below,male,1,19,11.166667
823.0,26.101369863013698,ajloun,no_disability,secondary_or_below,male,1,14,28.4
3379.0,28.183561643835617,amman,no_disability,secondary_or_below,male,1,29,11.133333
0.0,28.317808219178083,ajloun,no_disability,secondary_or_below,male,1,31,13.213542
457.0,19.34246575342466,al_kirk,no_disability,bachelor_or_above,male,1,17,6.0333333
518.0,20.005479452054793,al_kirk,no_disability,bachelor_or_above,male,1,14,35.533333
548.0,23.008219178082193,al_kirk,no_disability,bachelor_or_above,male,1,14,10.133333
120.0,18.572602739726026,amman,no_disability,bachelor_or_above,male,1,20,14.2
243.0,20.15890410958904,amman,no_disability,bachelor_or_above,male,2,8,4.1
332.0,20.824657534246576,amman,no_disability,bachelor_or_above,male,2,8,14.233334
363.0,22.07945205479452,amman,no_disability,bachelor_or_above,male,1,16,6.0333333
485.0,22.90958904109589,amman,no_disability,bachelor_or_above,male,1,18,5.1
91.0,20.224657534246575,jarash,no_disability,bachelor_or_above,male,2,3,52.733334
121.0,24.64109589041096,jarash,no_disability,bachelor_or_above,male,1,6,55.833332
2496.0,26.69041095890411,balqa,no_disability,secondary_or_below,male,1,21,2.0333333
1068.0,22.117808219178084,al_kirk,no_disability,secondary_or_below,male,2,7,42.566666
1130.0,25.7013698630137,al_kirk,no_disability,secondary_or_below,male,2,7,2.0333333
1160.0,25.95068493150685,al_kirk,no_disability,secondary_or_below,male,2,7,22.3
92.0,20.161643835616438,amman,no_disability,middle_diploma,male,2,8,57.8
276.0,25.416438356164385,amman,no_disability,middle_diploma,male,2,12,7.1
31.0,17.435616438356163,amman,no_disability,secondary_or_below,male,2,2,22.3
153.0,25.4,irbid,no_disability,secondary_or_below,male,1,6,44.633335
0.0,28.13972602739726,irbid,no_disability,bachelor_or_above,male,0,22,12.020703
1096.0,22.4027397260274,irbid,no_disability,secondary_or_below,male,2,7,13.2
1155.0,23.649315068493152,irbid,no_disability,secondary_or_below,male,2,7,12.166667
1185.0,24.731506849315068,irbid,no_disability,secondary_or_below,male,2,7,27.433332
1277.0,27.23835616438356,irbid,no_disability,secondary_or_below,male,1,15,8.066667
1643.0,24.136986301369863,al_kirk,no_disability,secondary_or_below,male,2,7,41.633335
0.0,26.4986301369863,al_kirk,no_disability,secondary_or_below,male,1,31,4.1488934
1735.0,24.024657534246575,al_kirk,no_disability,secondary_or_below,male,2,7,23.333334
153.0,27.052054794520547,amman,no_disability,bachelor_or_above,male,2,12,2.0333333
184.0,27.304109589041097,amman,no_disability,bachelor_or_above,male,2,12,4.0
335.0,24.605479452054794,amman,no_disability,secondary_or_below,male,2,12,23.333334
519.0,27.027397260273972,amman,no_disability,secondary_or_below,male,1,18,4.0
580.0,27.523287671232875,amman,no_disability,secondary_or_below,male,1,18,12.166667
0.0,26.334246575342465,irbid,no_disability,secondary_or_below,male,0,22,6.820833
151.0,23.65205479452055,irbid,no_disability,bachelor_or_above,male,1,6,37.566666
181.0,26.82191780821918,irbid,no_disability,bachelor_or_above,male,1,6,4.1
485.0,27.90684931506849,irbid,no_disability,bachelor_or_above,male,1,15,9.1
274.0,16.802739726027397,amman,no_disability,secondary_or_below,male,1,23,2.0333333
335.0,17.136986301369863,amman,no_disability,secondary_or_below,male,1,23,46.666668
427.0,21.224657534246575,amman,no_disability,secondary_or_below,male,1,16,16.2
90.0,19.605479452054794,maadaba,no_disability,secondary_or_below,male,2,1,41.633335
243.0,23.446575342465753,maadaba,no_disability,secondary_or_below,male,1,13,10.1
305.0,24.446575342465753,maadaba,no_disability,secondary_or_below,male,1,13,48.7
61.0,19.745205479452054,amman,no_disability,bachelor_or_above,male,2,1,5.1
182.0,25.4986301369863,amman,no_disability,bachelor_or_above,male,2,12,2.0333333
213.0,25.75068493150685,amman,no_disability,bachelor_or_above,male,2,12,3.0666666
942.0,24.386301369863013,amman,no_disability,secondary_or_below,male,1,18,26.4
1826.0,23.14246575342466,irbid,no_disability,secondary_or_below,male,2,7,35.5
182.0,20.621917808219177,amman,no_disability,vocational_training,male,2,8,3.0333333
609.0,22.041095890410958,amman,no_disability,vocational_training,male,1,18,7.1
1188.0,27.41917808219178,zarqa,no_disability,middle_diploma,male,1,30,6.0333333
1887.0,22.791780821917808,amman,no_disability,secondary_or_below,male,1,32,10.133333
1613.0,24.654794520547945,irbid,no_disability,bachelor_or_above,male,2,7,16.266666
396.0,20.454794520547946,irbid,no_disability,secondary_or_below,male,1,17,8.133333
546.0,24.660273972602738,irbid,no_disability,bachelor_or_above,male,1,14,28.466667
788.0,27.663013698630138,irbid,no_disability,bachelor_or_above,male,1,15,5.1
2252.0,28.246575342465754,tafileh,no_disability,secondary_or_below,male,1,21,7.0666666
2892.0,25.512328767123286,amman,no_disability,secondary_or_below,male,1,32,31.466667
30.0,17.410958904109588,zarqa,no_disability,secondary_or_below,male,2,2,4.0666666
213.0,29.753424657534246,zarqa,no_disability,secondary_or_below,male,2,9,2.0333333
0.0,26.775342465753425,amman,no_disability,bachelor_or_above,male,1,31,12.351888
2555.0,27.76164383561644,irbid,no_disability,secondary_or_below,male,1,21,2.0666666
2194.0,26.923287671232877,al_kirk,no_disability,secondary_or_below,male,1,21,26.4
0.0,28.97808219178082,al_aqaba,no_disability,secondary_or_below,male,1,31,11.120508
120.0,26.484931506849314,irbid,no_disability,bachelor_or_above,male,1,6,10.2
151.0,27.40821917808219,irbid,no_disability,bachelor_or_above,male,1,6,13.1
243.0,27.764383561643836,amman,no_disability,bachelor_or_above,male,2,12,3.0666666
62.0,22.980821917808218,amman,no_disability,secondary_or_below,male,2,1,28.4
182.0,17.71780821917808,amman,no_disability,secondary_or_below,male,1,23,5.1
274.0,18.389041095890413,amman,no_disability,secondary_or_below,male,1,23,16.166666
458.0,24.726027397260275,amman,no_disability,secondary_or_below,male,1,18,13.233334
3075.0,26.115068493150684,irbid,no_disability,secondary_or_below,male,2,7,7.0666666
3136.0,26.863013698630137,irbid,no_disability,secondary_or_below,male,1,21,2.0333333
488.0,21.882191780821916,irbid,no_disability,secondary_or_below,male,1,14,14.2
792.0,23.715068493150685,irbid,no_disability,secondary_or_below,male,1,14,3.0666666
1034.0,24.715068493150685,irbid,no_disability,secondary_or_below,male,2,7,3.0666666
1338.0,25.8,irbid,no_disability,secondary_or_below,male,2,7,12.166667
1430.0,27.052054794520547,irbid,no_disability,secondary_or_below,male,1,15,9.1
1461.0,27.884931506849316,irbid,no_disability,secondary_or_below,male,1,15,12.166667
822.0,23.72876712328767,amman,no_disability,secondary_or_below,male,1,18,33.5
975.0,26.9013698630137,amman,no_disability,secondary_or_below,male,1,18,6.0333333
1036.0,27.564383561643837,amman,no_disability,secondary_or_below,male,1,24,5.1
1461.0,21.813698630136987,irbid,no_disability,secondary_or_below,male,2,7,4.1
153.0,25.186301369863013,irbid,no_disability,bachelor_or_above,male,1,6,33.466667
1004.0,20.87945205479452,amman,no_disability,bachelor_or_above,male,1,28,3.0666666
1886.0,23.54794520547945,amman,no_disability,bachelor_or_above,male,1,32,5.1
3619.0,28.8,amman,no_disability,bachelor_or_above,male,1,29,2.0666666
122.0,26.24109589041096,irbid,no_disability,secondary_or_below,male,1,6,13.2
365.0,27.991780821917807,irbid,no_disability,secondary_or_below,male,2,5,11.133333
1611.0,23.87123287671233,amman,no_disability,bachelor_or_above,male,1,32,37.566666
2097.0,27.78904109589041,amman,no_disability,bachelor_or_above,male,1,24,5.1
0.0,29.2986301369863,irbid,no_disability,bachelor_or_above,male,0,22,3.1209636
2250.0,28.473972602739725,amman,no_disability,bachelor_or_above,male,1,24,3.0666666
1734.0,22.416438356164385,amman,no_disability,secondary_or_below,male,1,32,18.3
2101.0,25.087671232876712,amman,no_disability,secondary_or_below,male,1,32,28.366667
61.0,26.235616438356164,irbid,no_disability,secondary_or_below,male,2,1,3.0666666
245.0,18.273972602739725,amman,no_disability,secondary_or_below,male,1,23,6.0333333
276.0,18.854794520547944,amman,no_disability,secondary_or_below,male,1,20,9.1
307.0,19.687671232876713,amman,no_disability,secondary_or_below,male,2,8,3.0666666
368.0,20.106849315068494,amman,no_disability,secondary_or_below,male,2,8,55.766666
673.0,25.526027397260275,amman,no_disability,secondary_or_below,male,1,18,4.0666666
1339.0,27.783561643835615,irbid,no_disability,secondary_or_below,male,1,15,4.0666666
1520.0,28.613698630136987,irbid,no_disability,secondary_or_below,male,1,15,2.0666666
2192.0,27.575342465753426,amman,no_disability,bachelor_or_above,male,1,24,2.0333333
31.0,27.986301369863014,amman,no_disability,bachelor_or_above,male,2,0,16.2
154.0,18.980821917808218,irbid,no_disability,secondary_or_below,male,2,3,20.266666
337.0,21.147945205479452,irbid,no_disability,secondary_or_below,male,2,5,12.2
182.0,17.882191780821916,balqa,no_disability,secondary_or_below,male,1,23,11.166667
212.0,18.882191780821916,balqa,no_disability,secondary_or_below,male,2,3,11.166667
638.0,22.802739726027397,balqa,no_disability,secondary_or_below,male,1,14,6.1
1184.0,25.136986301369863,balqa,no_disability,secondary_or_below,male,2,7,12.2
1276.0,26.39178082191781,balqa,no_disability,secondary_or_below,male,2,7,13.166667
1366.0,27.720547945205478,balqa,no_disability,secondary_or_below,male,1,15,10.2
31.0,17.827397260273973,amman,no_disability,secondary_or_below,male,2,2,15.2
150.0,18.71232876712329,zarqa,no_disability,secondary_or_below,male,2,9,9.133333
2313.0,26.221917808219178,zarqa,no_disability,secondary_or_below,male,1,27,10.133333
2708.0,28.306849315068494,zarqa,no_disability,secondary_or_below,male,1,27,2.9666667
153.0,19.873972602739727,amman,with_disability,secondary_or_below,male,2,8,8.066667
641.0,20.956164383561642,amman,with_disability,secondary_or_below,male,1,28,32.466667
2800.0,26.246575342465754,al_mafraq,no_disability,secondary_or_below,male,2,7,19.233334
337.0,19.863013698630137,zarqa,no_disability,secondary_or_below,male,1,17,3.0333333
30.0,23.23013698630137,zarqa,no_disability,bachelor_or_above,male,2,0,5.0333333
730.0,25.731506849315068,zarqa,no_disability,bachelor_or_above,male,1,19,2.0333333
1309.0,27.484931506849314,zarqa,no_disability,bachelor_or_above,male,1,30,4.0
123.0,17.983561643835618,amman,no_disability,secondary_or_below,male,1,23,22.3
1066.0,28.424657534246574,irbid,no_disability,secondary_or_below,male,1,15,2.0666666
394.0,25.28767123287671,zarqa,no_disability,bachelor_or_above,male,2,5,5.1
547.0,26.126027397260273,zarqa,no_disability,bachelor_or_above,male,1,19,3.0
580.0,21.26027397260274,zarqa,no_disability,secondary_or_below,male,1,19,15.166667
1799.0,27.013698630136986,zarqa,no_disability,secondary_or_below,male,1,30,6.0333333
333.0,25.4027397260274,amman,no_disability,secondary_or_below,male,2,12,3.0666666
425.0,25.90684931506849,amman,no_disability,secondary_or_below,male,2,12,19.233334
882.0,23.816438356164383,amman,no_disability,bachelor_or_above,male,1,18,6.133333
